Date,Price,Open,High,Low,Vol.,Change %
2015-08-28,25500,25500,25800,25100,1.03M,0.00%
2015-08-31,25200,25500,25600,25100,1.03M,-1.18%
2015-09-01,25100,25400,25500,25100,485.60K,-0.40%
2015-09-03,24800,24900,25100,24700,518.96K,-1.20%
2015-09-04,24700,25100,25100,24700,282.70K,-0.40%
2015-09-07,23800,24800,24800,23800,703.52K,-3.64%
2015-09-08,23900,23800,24100,23800,613.44K,0.42%
2015-09-09,23900,24100,24200,23800,354.99K,0.00%
2015-09-10,23900,23800,24000,23800,254.48K,0.00%
2015-09-11,23900,24000,24100,23500,357.01K,0.00%
2015-09-14,23300,23900,23900,23300,312.60K,-2.51%
2015-09-15,23100,23000,23300,23000,496.97K,-0.86%
2015-09-16,23700,23100,24400,23100,778.14K,2.60%
2015-09-17,23900,24200,24400,23700,832.94K,0.84%
2015-09-18,24300,24000,24300,23800,1.60M,1.67%
2015-09-21,23800,23500,24200,23400,790.25K,-2.06%
2015-09-22,23900,24000,24000,23700,346.37K,0.42%
2015-09-23,23800,23800,24000,23700,330.68K,-0.42%
2015-09-24,23700,23800,24000,23700,217.36K,-0.42%
2015-09-25,23900,23800,23900,23700,327.72K,0.84%
2015-09-28,24900,23800,25400,23700,1.76M,4.18%
2015-09-29,24600,25000,25000,24500,445.14K,-1.20%
2015-09-30,24800,24900,25200,24800,552.81K,0.81%
2015-10-01,24600,24900,24900,24500,439.81K,-0.81%
2015-10-02,24600,24700,24700,24400,250.16K,0.00%
2015-10-05,24600,24700,24800,24400,494.37K,0.00%
2015-10-06,24700,24800,25000,24600,1.03M,0.41%
2015-10-07,24200,24800,24800,24200,689.79K,-2.02%
2015-10-08,24200,24500,24500,24100,380.17K,0.00%
2015-10-09,24500,24200,25000,24200,863.34K,1.24%
2015-10-12,24600,24800,24800,24500,445.92K,0.41%
2015-10-13,24400,24600,24700,24400,393.26K,-0.81%
2015-10-14,24300,24300,24500,24300,583.01K,-0.41%
2015-10-15,24300,24400,24500,24300,348.39K,0.00%
2015-10-16,24300,24300,24500,24300,485.60K,0.00%
2015-10-19,24300,24400,24500,24300,254.41K,0.00%
2015-10-20,24000,24300,24400,24000,728.15K,-1.23%
2015-10-21,24000,24000,24100,23800,467.54K,0.00%
2015-10-22,24000,24000,24000,23800,241.88K,0.00%
2015-10-23,23700,24000,24100,23700,286.94K,-1.25%
2015-10-26,23300,23700,23700,23300,358.93K,-1.69%
2015-10-27,23200,23100,23500,23100,202.90K,-0.43%
2015-10-28,23200,23400,23500,23100,418.64K,0.00%
2015-10-29,23000,23200,23400,23000,308.39K,-0.86%
2015-10-30,23300,23000,23700,23000,665.98K,1.30%
2015-11-02,23800,23400,24200,23400,1.35M,2.15%
2015-11-03,23900,24000,24000,23600,765.25K,0.42%
2015-11-04,23800,23900,24200,23800,557.12K,-0.42%
2015-11-05,23600,23600,23800,23400,609.48K,-0.84%
2015-11-06,23500,23700,23800,23500,442.58K,-0.42%
2015-11-09,23500,23800,23800,23500,535.77K,0.00%
2015-11-10,23500,23500,23800,23400,620.84K,0.00%
2015-11-11,23400,23700,23800,23400,387.28K,-0.43%
2015-11-12,23500,23400,23600,23300,508.13K,0.43%
2015-11-13,23500,23500,23700,23400,560.51K,0.00%
2015-11-16,23500,23500,23700,23400,435.93K,0.00%
2015-11-17,24500,23700,24600,23700,2.28M,4.26%
2015-11-18,25200,24700,25400,24700,1.89M,2.86%
2015-11-19,25200,25500,25500,25000,1.21M,0.00%
2015-11-20,25100,25200,25400,25100,943.05K,-0.40%
2015-11-23,25100,25000,25500,24900,1.26M,0.00%
2015-11-24,25000,25100,25600,25000,1.36M,-0.40%
2015-11-25,25500,25000,25600,25000,2.01M,2.00%
2015-11-26,25800,25400,26000,25300,1.31M,1.18%
2015-11-27,25900,26000,26300,25800,1.08M,0.39%
2015-11-30,26000,25900,26200,25600,1.55M,0.39%
2015-12-01,26400,26000,26600,25900,1.70M,1.54%
2015-12-02,27000,26500,27100,26400,1.70M,2.27%
2015-12-03,27500,27200,27600,27200,1.42M,1.85%
2015-12-04,27500,27500,27800,27000,2.07M,0.00%
2015-12-07,27500,27200,27700,27100,1.75M,0.00%
2015-12-08,27900,27400,28000,27200,3.75M,1.45%
2015-12-09,28200,28000,28400,27800,1.99M,1.08%
2015-12-10,28400,28500,28700,28200,1.45M,0.71%
2015-12-11,28300,28600,28600,27600,1.72M,-0.35%
2015-12-14,29200,28500,29600,28400,1.91M,3.18%
2015-12-15,27200,29200,29200,27200,676.75K,-6.85%
2015-12-16,26000,26300,27200,25800,629.00K,-4.41%
2015-12-17,25600,25900,26000,25400,485.12K,-1.54%
2015-12-18,24500,25500,26900,24500,1.47M,-4.30%
2015-12-21,25700,25600,25800,25400,305.25K,4.90%
2015-12-22,25400,25600,26400,25200,373.57K,-1.17%
2015-12-23,25100,25300,25400,24900,532.77K,-1.18%
2015-12-24,25200,25100,25500,25100,102.52K,0.40%
2015-12-25,25100,25000,25400,25000,292.36K,-0.40%
2015-12-28,24800,25000,25200,24800,308.36K,-1.20%
2015-12-29,24500,24900,24900,24500,202.76K,-1.21%
2015-12-30,24600,24600,25000,24400,156.94K,0.41%
2015-12-31,24300,24600,24700,24300,174.94K,-1.22%
2016-01-04,23500,24800,24800,23500,801.66K,-3.29%
2016-01-05,24200,23500,24400,23500,186.98K,2.98%
2016-01-06,24200,24400,24500,24200,94.44K,0.00%
2016-01-07,24100,24200,24300,23900,646.93K,-0.41%
2016-01-08,23500,23900,23900,23500,160.86K,-2.49%
2016-01-11,23400,23500,23800,23400,131.25K,-0.43%
2016-01-12,23100,23400,23400,23100,277.81K,-1.28%
2016-01-13,23100,23300,23500,23100,286.27K,0.00%
2016-01-14,22200,23000,23000,22100,373.45K,-3.90%
2016-01-15,20900,22200,22400,20900,448.06K,-5.86%
2016-01-18,20900,19900,20900,19900,457.34K,0.00%
2016-01-19,21600,20900,21600,20900,203.10K,3.35%
2016-01-20,21400,21600,21900,21400,391.87K,-0.93%
2016-01-21,21000,21500,21600,21000,182.00K,-1.87%
2016-01-22,21100,21200,21500,21000,231.02K,0.48%
2016-01-25,22500,21100,22500,21100,102.78K,6.64%
2016-01-26,21800,22400,22400,21800,110.09K,-3.11%
2016-01-27,22600,21800,22600,21800,89.71K,3.67%
2016-01-28,22400,22700,22700,22300,58.95K,-0.88%
2016-01-29,22200,22500,22500,22200,102.95K,-0.89%
2016-02-01,21800,22500,22500,21500,130.37K,-1.80%
2016-02-02,21800,21500,21900,21500,50.80K,0.00%
2016-02-03,22400,21800,22500,21000,148.08K,2.75%
2016-02-04,22500,22400,22600,22400,106.07K,0.45%
2016-02-05,22600,22500,22600,22400,43.37K,0.44%
2016-02-15,22300,22200,23000,22200,165.14K,-1.33%
2016-02-16,22000,22100,22500,21900,197.46K,-1.35%
2016-02-17,21400,22200,22200,21400,248.12K,-2.73%
2016-02-18,21800,22000,22000,21500,68.11K,1.87%
2016-02-19,22200,21800,22300,21700,120.51K,1.83%
2016-02-22,22000,22400,22400,22000,283.96K,-0.90%
2016-02-23,23400,22200,23500,22200,524.23K,6.36%
2016-02-24,24500,23400,24700,23000,669.50K,4.70%
2016-02-25,24300,24600,24800,24000,216.94K,-0.82%
2016-02-26,24100,24000,24400,23900,260.09K,-0.82%
2016-02-29,24100,24000,24400,23700,192.54K,0.00%
2016-03-01,23800,24100,24200,23800,123.40K,-1.24%
2016-03-02,24000,23800,24200,23800,145.23K,0.84%
2016-03-03,24400,24000,24400,23900,127.39K,1.67%
2016-03-04,24300,24400,24500,24100,138.75K,-0.41%
2016-03-07,25200,24200,25400,24200,604.44K,3.70%
2016-03-08,25000,25200,25300,24800,272.14K,-0.79%
2016-03-09,24800,25000,25000,24400,100.25K,-0.80%
2016-03-10,24800,24800,24900,24500,188.61K,0.00%
2016-03-11,25000,24700,25000,24700,171.29K,0.81%
2016-03-14,24700,24500,25000,24500,158.26K,-1.20%
2016-03-15,24100,24900,24900,24000,269.42K,-2.43%
2016-03-16,23700,24000,24100,23700,265.78K,-1.66%
2016-03-17,24000,24400,24400,23800,134.36K,1.27%
2016-03-18,24300,24000,24600,24000,1.38M,1.25%
2016-03-21,24000,24000,24300,24000,238.26K,-1.23%
2016-03-22,23700,24000,24000,23400,125.91K,-1.25%
2016-03-23,23800,23700,24000,23600,69.33K,0.42%
2016-03-24,23800,23900,24000,23700,56.87K,0.00%
2016-03-25,24000,23700,24000,23700,80.87K,0.84%
2016-03-28,23800,23900,24100,23800,70.37K,-0.83%
2016-03-29,23600,23600,23800,23500,120.07K,-0.84%
2016-03-30,23900,23500,23900,23500,156.72K,1.27%
2016-03-31,23500,23900,23900,23500,114.52K,-1.67%
2016-04-01,23500,23800,23800,23400,114.56K,0.00%
2016-04-04,23300,23200,23700,23200,98.79K,-0.85%
2016-04-05,23300,23300,23700,23300,77.75K,0.00%
2016-04-06,23700,23400,24100,23300,346.57K,1.72%
2016-04-07,24300,23700,24500,23700,678.92K,2.53%
2016-04-08,25400,24400,25500,24200,856.50K,4.53%
2016-04-11,25800,25500,26200,25500,394.09K,1.57%
2016-04-12,24900,25700,25700,24900,370.66K,-3.49%
2016-04-13,24700,24900,25300,24700,233.08K,-0.80%
2016-04-14,25100,24600,25300,24500,329.47K,1.62%
2016-04-15,25000,25000,25300,25000,323.91K,-0.40%
2016-04-19,24800,25000,25000,24600,188.03K,-0.80%
2016-04-20,24800,24900,25000,24700,233.27K,0.00%
2016-04-21,24800,24900,25000,24600,254.56K,0.00%
2016-04-22,24900,24700,24900,24600,343.25K,0.40%
2016-04-25,25100,25200,25300,24900,53.63K,0.80%
2016-04-26,26300,25100,26300,25100,1.33M,4.78%
2016-04-27,26500,26400,26600,26200,592.56K,0.76%
2016-04-28,26500,26500,26600,26200,233.33K,0.00%
2016-04-29,26300,26200,26500,26200,301.26K,-0.75%
2016-05-04,26700,26300,26800,26200,457.64K,1.52%
2016-05-05,26700,26700,26900,26600,335.65K,0.00%
2016-05-06,26600,26700,26700,26500,185.01K,-0.37%
2016-05-09,26300,26600,26600,26200,168.10K,-1.13%
2016-05-10,26000,26100,26300,26000,150.31K,-1.14%
2016-05-11,26500,26200,26500,26000,184.58K,1.92%
2016-05-12,26300,26600,26700,26300,112.41K,-0.75%
2016-05-13,26000,26300,26400,26000,144.71K,-1.14%
2016-05-16,26000,26000,26300,25900,57.10K,0.00%
2016-05-17,26300,26000,26300,26000,242.88K,1.15%
2016-05-18,26600,26100,26700,26100,180.87K,1.14%
2016-05-19,26700,26500,26800,26500,179.66K,0.38%
2016-05-20,27100,26800,27400,26800,496.85K,1.50%
2016-05-23,27000,27200,27200,26600,210.24K,-0.37%
2016-05-24,26200,27000,27000,26200,188.13K,-2.96%
2016-05-25,26300,26200,26700,26200,173.19K,0.38%
2016-05-26,26300,26300,26700,26300,89.81K,0.00%
2016-05-27,26600,26600,26700,26300,205.94K,1.14%
2016-05-30,27000,26900,27000,26700,183.45K,1.50%
2016-05-31,26900,27000,27200,26700,389.62K,-0.37%
2016-06-01,26300,26100,26300,26000,241.21K,-2.23%
2016-06-02,26300,26300,26400,26100,70.45K,0.00%
2016-06-03,26000,26200,26300,26000,208.27K,-1.14%
2016-06-06,27300,26000,27500,26000,861.23K,5.00%
2016-06-07,27300,27500,27600,27300,140.18K,0.00%
2016-06-08,27100,27300,27300,27000,288.42K,-0.73%
2016-06-09,26800,27000,27100,26700,294.26K,-1.11%
2016-06-10,27000,26900,27200,26600,197.38K,0.75%
2016-06-13,26900,27000,27000,26700,244.41K,-0.37%
2016-06-14,26500,26900,26900,26500,194.36K,-1.49%
2016-06-15,26500,26400,26800,26400,250.85K,0.00%
2016-06-16,26000,26400,26500,26000,598.13K,-1.89%
2016-06-17,26200,26000,26600,26000,2.45M,0.77%
2016-06-20,27800,27000,27800,26800,501.89K,6.11%
2016-06-21,28200,27800,28400,27500,911.94K,1.44%
2016-06-22,28200,28000,28500,28000,431.10K,0.00%
2016-06-23,28300,28000,28300,27900,309.36K,0.35%
2016-06-24,27400,28200,28200,26400,1.03M,-3.18%
2016-06-27,27800,26800,27900,26700,334.27K,1.46%
2016-06-28,27600,27800,27900,27500,211.45K,-0.72%
2016-06-29,28100,27700,28200,27700,700.69K,1.81%
2016-06-30,28000,28200,28400,28000,263.14K,-0.36%
2016-07-01,27900,28000,28100,27900,236.70K,-0.36%
2016-07-04,27900,27900,28100,27800,267.87K,0.00%
2016-07-05,27800,28000,28100,27800,239.39K,-0.36%
2016-07-06,27800,27800,27900,27500,225.93K,0.00%
2016-07-07,27700,27800,27800,27600,194.14K,-0.36%
2016-07-08,28000,27700,28200,27600,354.83K,1.08%
2016-07-11,28000,28200,28900,27900,316.99K,0.00%
2016-07-12,28100,28000,28200,27900,262.49K,0.36%
2016-07-13,28400,28200,28500,28100,376.61K,1.07%
2016-07-14,28800,28600,29700,28600,984.99K,1.41%
2016-07-15,28800,28900,29200,28800,237.15K,0.00%
2016-07-18,29000,28800,29000,28800,355.74K,0.69%
2016-07-19,28600,28800,29000,28300,323.45K,-1.38%
2016-07-20,28000,28700,28700,28000,279.21K,-2.10%
2016-07-21,27600,28000,28200,27600,257.80K,-1.43%
2016-07-22,28000,27500,28000,26900,360.63K,1.45%
2016-07-25,28400,28000,28700,28000,104.72K,1.43%
2016-07-26,28100,28600,28600,28000,75.46K,-1.06%
2016-07-27,28500,27800,28700,27800,345.77K,1.42%
2016-07-28,29000,28500,29300,28500,775.71K,1.75%
2016-07-29,28900,29100,29200,28800,157.62K,-0.34%
2016-08-01,28500,28700,29000,28500,42.79K,-1.38%
2016-08-02,28500,28300,28600,27600,568.76K,0.00%
2016-08-03,28700,28400,28900,28400,119.46K,0.70%
2016-08-04,28000,28800,28800,28000,187.67K,-2.44%
2016-08-05,27700,28000,28100,27600,292.21K,-1.07%
2016-08-08,27900,27700,28000,27700,104.15K,0.72%
2016-08-09,28000,27900,28400,27800,128.74K,0.36%
2016-08-10,27900,28000,28200,27900,119.33K,-0.36%
2016-08-11,28500,27900,28500,27900,202.18K,2.15%
2016-08-12,28500,28500,28800,28300,154.58K,0.00%
2016-08-15,30400,28500,30400,28500,1.51M,6.67%
2016-08-16,32500,31600,32500,31200,1.11M,6.91%
2016-08-17,32800,33500,33600,32000,974.36K,0.92%
2016-08-18,35000,33000,35000,32900,1.48M,6.71%
2016-08-19,36100,35400,37300,35400,799.36K,3.14%
2016-08-22,34600,36000,36000,34500,448.57K,-4.16%
2016-08-23,37000,34000,37000,33700,737.60K,6.94%
2016-08-24,38000,38000,38700,37200,662.47K,2.70%
2016-08-25,38600,38700,38900,38200,795.73K,1.58%
2016-08-26,37900,38900,38900,37900,517.41K,-1.81%
2016-08-29,37500,38000,38400,36600,683.41K,-1.06%
2016-08-30,37100,37500,37500,36500,523.66K,-1.07%
2016-08-31,38500,36800,38800,36600,635.36K,3.77%
2016-09-01,38600,38600,38800,38000,421.20K,0.26%
2016-09-05,39700,38600,41000,38600,1.02M,2.85%
2016-09-06,39800,39800,40000,39000,288.34K,0.25%
2016-09-07,39700,39900,39900,38600,376.80K,-0.25%
2016-09-08,38500,39200,39300,38500,572.09K,-3.02%
2016-09-09,38100,38600,38600,37200,454.23K,-1.04%
2016-09-12,38000,38000,38000,36900,335.54K,-0.26%
2016-09-13,37950,38000,38600,37200,207.39K,-0.13%
2016-09-14,37700,37900,38200,37500,136.96K,-0.66%
2016-09-15,36300,37400,37400,36300,327.39K,-3.71%
2016-09-16,35200,36300,36400,35200,851.32K,-3.03%
2016-09-19,36500,35200,36500,35200,157.84K,3.69%
2016-09-20,36800,36800,37500,36150,306.01K,0.82%
2016-09-21,37100,37000,37450,36400,412.67K,0.82%
2016-09-22,37450,37600,37900,37100,269.83K,0.94%
2016-09-23,37900,37500,37900,37300,446.44K,1.20%
2016-09-26,38300,38200,38700,38000,339.87K,1.06%
2016-09-27,39000,38200,39100,38200,536.10K,1.83%
2016-09-28,38600,39000,39500,37600,556.30K,-1.03%
2016-09-29,38200,38300,38800,38000,346.71K,-1.04%
2016-09-30,37750,38200,38300,37700,610.13K,-1.18%
2016-10-03,37800,38000,38900,37700,203.83K,0.13%
2016-10-04,36800,37950,37950,36500,750.98K,-2.65%
2016-10-05,37000,36800,37400,36800,205.63K,0.54%
2016-10-06,37350,37000,37400,36400,150.33K,0.95%
2016-10-07,37350,37800,37800,36600,139.85K,0.00%
2016-10-10,36800,37800,37800,36800,126.35K,-1.47%
2016-10-11,37200,37000,37200,36400,173.67K,1.09%
2016-10-12,37100,36900,37400,36800,140.80K,-0.27%
2016-10-13,37900,37000,37900,36700,242.59K,2.16%
2016-10-14,37800,37900,38500,37550,341.20K,-0.26%
2016-10-17,37500,37500,37800,37100,144.84K,-0.79%
2016-10-18,37800,37700,37950,37000,137.99K,0.80%
2016-10-19,37500,37600,38300,37500,170.23K,-0.79%
2016-10-20,38250,37500,39000,37500,529.11K,2.00%
2016-10-21,38000,38400,38400,37000,211.21K,-0.65%
2016-10-24,37000,38000,38000,36700,322.31K,-2.63%
2016-10-25,36000,36900,37000,36000,356.15K,-2.70%
2016-10-26,35500,36000,36450,35350,325.06K,-1.39%
2016-10-27,36200,35500,36700,35450,248.20K,1.97%
2016-10-28,36300,36200,36500,36000,124.66K,0.28%
2016-10-31,36300,36500,36500,35700,119.45K,0.00%
2016-11-01,35800,36200,36200,35800,66.43K,-1.38%
2016-11-02,36000,35800,36100,35800,219.66K,0.56%
2016-11-03,35950,36000,36100,35200,202.81K,-0.14%
2016-11-04,36000,36150,36200,35700,87.98K,0.14%
2016-11-07,36000,35900,36200,35800,90.40K,0.00%
2016-11-08,36400,35600,36400,35600,255.61K,1.11%
2016-11-09,35600,36750,36750,34500,246.72K,-2.20%
2016-11-10,35650,36700,36700,35650,367.31K,0.14%
2016-11-11,35600,35700,36200,35600,174.68K,-0.14%
2016-11-14,34500,35500,35600,34500,356.62K,-3.09%
2016-11-15,35450,34500,35600,34500,260.61K,2.75%
2016-11-16,35500,35450,35700,35000,151.39K,0.14%
2016-11-17,35500,35100,35600,34500,270.40K,0.00%
2016-11-18,34600,35000,35400,34600,107.77K,-2.54%
2016-11-21,34850,34600,35000,34200,112.24K,0.72%
2016-11-22,34400,34500,34900,34300,205.35K,-1.29%
2016-11-23,34600,34400,34700,34250,86.40K,0.58%
2016-11-24,34700,34950,34950,34600,93.06K,0.29%
2016-11-25,35100,35500,35500,34750,100.29K,1.15%
2016-11-28,34600,34700,35100,33000,279.97K,-1.42%
2016-11-29,34000,34550,35000,33500,169.78K,-1.73%
2016-11-30,34000,33000,34800,33000,163.92K,0.00%
2016-12-01,34050,33500,34300,33400,121.33K,0.15%
2016-12-02,33400,34050,34050,33200,123.05K,-1.91%
2016-12-05,33400,33400,33400,32700,265.62K,0.00%
2016-12-06,33000,33200,33200,32800,230.66K,-1.20%
2016-12-07,31400,33100,33100,31400,196.20K,-4.85%
2016-12-08,31400,32000,32000,31000,140.34K,0.00%
2016-12-09,31600,31100,31900,31100,91.41K,0.64%
2016-12-12,32050,31600,32200,31600,138.21K,1.42%
2016-12-13,32300,32100,32700,32100,155.59K,0.78%
2016-12-14,33200,32300,33300,32300,153.15K,2.79%
2016-12-15,33200,33200,33450,32800,104.00K,0.00%
2016-12-16,35000,33500,35000,33200,953.39K,5.42%
2016-12-19,34700,34500,34900,33800,114.91K,-0.86%
2016-12-20,34100,34100,34700,33500,153.89K,-1.73%
2016-12-21,34000,33800,34000,33550,113.77K,-0.29%
2016-12-22,33000,34000,34100,33000,41.63K,-2.94%
2016-12-23,34000,33000,34500,33000,116.40K,3.03%
2016-12-26,34000,34100,35000,34000,86.13K,0.00%
2016-12-27,34900,34400,35000,34400,149.56K,2.65%
2016-12-28,35500,34900,35500,34600,255.47K,1.72%
2016-12-29,36200,35300,36300,35300,289.11K,1.97%
2016-12-30,36350,36200,36600,36100,102.04K,0.41%
2017-01-03,36600,36400,36600,36000,132.73K,0.69%
2017-01-04,36600,36500,36600,36100,55.07K,0.00%
2017-01-05,36000,36600,36600,35900,70.75K,-1.64%
2017-01-06,35700,36200,36200,35250,143.39K,-0.83%
2017-01-09,36200,35700,36200,35700,77.51K,1.40%
2017-01-10,35850,36200,36200,35800,99.76K,-0.97%
2017-01-11,36000,35850,36000,35500,108.55K,0.42%
2017-01-12,36000,36000,36100,35800,106.88K,0.00%
2017-01-13,37300,36000,38300,36000,529.08K,3.61%
2017-01-16,38100,37300,39000,37000,339.63K,2.14%
2017-01-17,38200,38000,38500,37850,445.46K,0.26%
2017-01-18,37700,38000,38200,37000,252.17K,-1.31%
2017-01-19,37200,37200,37700,37000,241.28K,-1.33%
2017-01-20,37300,37000,37600,37000,215.53K,0.27%
2017-01-23,37400,37300,37800,37300,129.14K,0.27%
2017-01-24,36600,37400,37500,36600,82.21K,-2.14%
2017-01-25,36900,37000,37000,36500,79.50K,0.82%
2017-02-02,37300,37500,37500,37000,22.04K,1.08%
2017-02-03,36900,37500,37500,36900,126.83K,-1.07%
2017-02-06,37000,36800,37300,36100,220.77K,0.27%
2017-02-07,37350,37000,37650,36800,123.12K,0.95%
2017-02-08,37600,37300,37900,37300,145.61K,0.67%
2017-02-09,38400,37500,38700,37500,631.86K,2.13%
2017-02-10,38900,38400,38900,38100,209.28K,1.30%
2017-02-13,39100,39000,39400,38850,165.71K,0.51%
2017-02-14,38950,39100,39100,38100,249.04K,-0.38%
2017-02-15,38500,38950,39000,38100,130.81K,-1.16%
2017-02-16,38700,38500,38800,38300,164.37K,0.52%
2017-02-17,38500,38700,38800,38100,149.46K,-0.52%
2017-02-20,38400,38100,38500,37900,142.39K,-0.26%
2017-02-21,38750,38500,38800,38350,282.24K,0.91%
2017-02-22,40300,38800,40500,38700,615.22K,4.00%
2017-02-23,39500,40500,40800,39000,320.48K,-1.99%
2017-02-24,37900,39500,39500,37900,124.26K,-4.05%
2017-02-27,37100,37500,38000,36800,423.96K,-2.11%
2017-02-28,37100,37100,37500,36950,188.26K,0.00%
2017-03-01,37500,37300,37800,37000,141.93K,1.08%
2017-03-02,37500,37300,38200,35750,249.08K,0.00%
2017-03-03,37000,37600,37600,36800,145.12K,-1.33%
2017-03-06,37100,36800,37350,36500,188.46K,0.27%
2017-03-07,36800,37000,37100,36600,147.98K,-0.81%
2017-03-08,36500,36800,36800,36150,153.40K,-0.82%
2017-03-09,36500,36100,36900,36100,122.07K,0.00%
2017-03-10,37300,36500,37350,36500,215.03K,2.19%
2017-03-13,36700,37100,37200,36700,125.55K,-1.61%
2017-03-14,37100,37000,37250,36700,38.67K,1.09%
2017-03-15,37100,37200,37300,37100,446.05K,0.00%
2017-03-16,37350,37200,37350,37100,106.55K,0.67%
2017-03-17,37500,37450,38900,37400,4.79M,0.40%
2017-03-20,38700,39000,39400,38700,326.09K,3.20%
2017-03-21,39000,39000,39600,39000,371.29K,0.78%
2017-03-22,39600,38700,40400,38400,1.45M,1.54%
2017-03-23,41550,39900,41800,39600,1.40M,4.92%
2017-03-24,41500,42000,42500,41100,770.27K,-0.12%
2017-03-27,41500,41400,42700,41200,824.29K,0.00%
2017-03-28,41300,41800,42300,40900,928.71K,-0.48%
2017-03-29,41700,41200,41700,40800,555.64K,0.97%
2017-03-30,42000,41700,42600,41700,886.53K,0.72%
2017-03-31,42000,42400,42550,41700,532.85K,0.00%
2017-04-03,41000,42000,42000,40700,710.98K,-2.38%
2017-04-04,41200,41000,41800,40800,282.29K,0.49%
2017-04-05,40900,41200,41800,40300,587.26K,-0.73%
2017-04-07,40200,40500,40900,40000,422.36K,-1.71%
2017-04-10,40450,40200,41000,40200,582.75K,0.62%
2017-04-11,41850,40500,42100,40500,1.25M,3.46%
2017-04-12,41200,41700,42000,41000,623.60K,-1.55%
2017-04-13,41500,41500,41750,41200,186.30K,0.73%
2017-04-14,40100,41000,41400,40100,487.53K,-3.37%
2017-04-17,39000,40300,40600,38800,504.90K,-2.74%
2017-04-18,40200,39000,40200,38800,262.60K,3.08%
2017-04-19,40000,40000,40200,39600,158.50K,-0.50%
2017-04-20,39750,40000,40200,39550,166.58K,-0.63%
2017-04-21,38600,39750,39750,38600,319.99K,-2.89%
2017-04-24,39200,38100,39300,38100,446.94K,1.55%
2017-04-25,39200,38700,39500,38600,173.05K,0.00%
2017-04-26,39000,39000,39500,38800,204.78K,-0.51%
2017-04-27,39600,39100,39800,39000,214.03K,1.54%
2017-04-28,39600,39850,39850,39000,285.31K,0.00%
2017-05-03,39200,39750,39900,39000,141.70K,-1.01%
2017-05-04,39700,39100,39950,39100,160.62K,1.28%
2017-05-05,39200,39800,39800,39100,115.13K,-1.26%
2017-05-08,39100,39400,39500,39000,150.32K,-0.26%
2017-05-09,40600,39200,40800,38800,366.20K,3.84%
2017-05-10,40400,41200,41200,40400,260.15K,-0.49%
2017-05-11,40500,40400,40900,40100,188.30K,0.25%
2017-05-12,40500,40300,40850,40200,338.88K,0.00%
2017-05-15,41100,40800,41500,40600,398.11K,1.48%
2017-05-16,41000,41100,41800,40600,249.71K,-0.24%
2017-05-17,40800,41100,41150,40400,205.05K,-0.49%
2017-05-18,40800,40800,40900,40300,154.36K,0.00%
2017-05-19,41500,40550,41700,40550,291.51K,1.72%
2017-05-22,41800,41700,42000,41300,296.13K,0.72%
2017-05-23,41700,41900,42800,41600,477.99K,-0.24%
2017-05-24,42000,41700,42000,41500,277.55K,0.72%
2017-05-25,44000,42300,44000,42100,1.08M,4.76%
2017-05-26,43600,44300,45400,43300,650.03K,-0.91%
2017-05-29,43400,44000,44300,43300,276.66K,-0.46%
2017-05-30,42500,43100,43700,42500,426.21K,-2.07%
2017-05-31,42450,42500,43000,42400,239.60K,-0.12%
2017-06-01,42900,42450,43000,42350,448.66K,1.06%
2017-06-02,43100,43400,44300,42900,1.21M,0.47%
2017-06-05,43800,42700,44300,42700,876.79K,1.62%
2017-06-06,43900,44100,44100,43650,721.33K,0.23%
2017-06-07,44450,44100,44500,43800,1.03M,1.25%
2017-06-08,46400,44800,46400,44300,1.18M,4.39%
2017-06-09,47000,46100,47600,46100,996.44K,1.29%
2017-06-12,46500,46800,47000,45900,452.91K,-1.06%
2017-06-13,45500,46100,46200,45050,899.95K,-2.15%
2017-06-14,45600,45300,46300,45050,691.43K,0.22%
2017-06-15,45700,45700,46750,45600,436.61K,0.22%
2017-06-16,46200,45700,46350,45500,1.43M,1.09%
2017-06-19,46750,47000,47000,46600,724.06K,1.19%
2017-06-20,46900,46600,47200,46100,696.50K,0.32%
2017-06-21,46700,46450,46800,46450,640.81K,-0.43%
2017-06-22,46550,46850,47400,46550,594.62K,-0.32%
2017-06-23,46550,46600,46800,45800,493.55K,0.00%
2017-06-26,46800,46900,47100,46400,500.46K,0.54%
2017-06-27,45800,46800,46800,45800,1.03M,-2.14%
2017-06-28,45800,46050,46050,45600,781.44K,0.00%
2017-06-29,45950,45600,46400,45600,576.14K,0.33%
2017-06-30,46500,46000,46500,46000,1.02M,1.20%
2017-07-03,46500,46500,46700,46350,771.86K,0.00%
2017-07-04,47650,46650,47900,46400,1.72M,2.47%
2017-07-05,47700,47900,48300,47700,947.87K,0.10%
2017-07-06,47500,47500,47850,47400,730.72K,-0.42%
2017-07-07,46500,47500,47600,46300,849.54K,-2.11%
2017-07-10,46100,46600,47100,45800,1.13M,-0.86%
2017-07-11,46400,46100,46400,45800,527.93K,0.65%
2017-07-12,46800,46500,46950,45900,904.47K,0.86%
2017-07-13,46750,47000,47000,46650,343.26K,-0.11%
2017-07-14,46750,46750,46750,46600,596.58K,0.00%
2017-07-17,46300,46800,46800,46200,521.64K,-0.96%
2017-07-18,46200,46100,46300,45500,508.74K,-0.22%
2017-07-19,46000,46200,46300,45550,681.75K,-0.43%
2017-07-20,46000,45500,46200,45500,490.01K,0.00%
